competitionId,Ao5,roundTypeId,groupId,scrambleNum,scramble,Optimal Movecount,Optimal Solution
IndianNationals2017,7.99,2,I,2,U2 R' F U' F' U' F2 R U' R' U',7, F U F R' F U2 F2
IndianNationals2017,7.99,2,I,3,U R U2 R2 U' F2 U2 F U' R U,7, U' R' U' F2 U' R2 U
IndianNationals2017,7.99,2,I,4,R' U R U2 R' U' F R' F U' F',8, U' R2 U F R' U F' R2
IndianNationals2017,7.99,2,I,5,R' F' U' R' F U' R2 U' R2 U2 R,7, F2 R' F R F' R U'
AZCubingOpen2018,8.01,c,A,1,R' U' R2 U' R2 U2 R' F2 R2 U2 R',8, R U2 F R2 F2 R U' R
AZCubingOpen2018,8.01,c,A,2,U' R U2 R' U' R U' F' U' R' U',7, U' R F R' U R U2
AZCubingOpen2018,8.01,c,A,3,R' F U F U' R2 U R' U' R U2,9, R' F U R2 F' U F2 R' U'
AZCubingOpen2018,8.01,c,A,4,U R U' R' U R F' R2 F U R,6, U F2 R' U' R2 U'
AZCubingOpen2018,8.01,c,A,5,R2 F' U2 R2 U' F R U R' F R,5, F R F2 R U'
AvesMariav92023,8.01,d,A,1,U R' F' R U R F' U2 F' R2 F',9, F R2 F U2 F2 U F' R' U2
AvesMariav92023,8.01,d,A,2,U R2 F U' F R2 U' R2 F U2 R,7, F2 U' F R2 U' F' R
AvesMariav92023,8.01,d,A,3,R' U2 F R2 F R U' R2 U' R2 U2,9, F' U2 F' U' F U2 F R' F2
AvesMariav92023,8.01,d,A,4,U2 R' F U2 R U2 R U2 F' U' R,9, F2 R F R' F U' F2 U' R
AvesMariav92023,8.01,d,A,5,U R' U' R U R' F' R2 U' F' R2,5, U' F' U' R2 U2
FortalezaOpen2014,8.02,1,A,1,U2 R' U2 R' U' F U R2 F' R2 U',9, F2 R' F' U2 F' R F U' R'
FortalezaOpen2014,8.02,1,A,2,U' R' F' U2 R U' R' F' U2 R2 F,9, F' U' F U' R U2 F' U' F
FortalezaOpen2014,8.02,1,A,3,U' R' U2 F' R2 U' R' U2 R' U' F',7, F' R' F2 U' R2 U F2
FortalezaOpen2014,8.02,1,A,4,U2 R' U2 F' R U' R' U' F U2 R',8, R U' F R U' F2 R' F2
FortalezaOpen2014,8.02,1,A,5,R F' R2 U' F' R U R' U2 R U,7, F U R' F2 R' F' R2
Itameri2023,8.04,d,A,1,R' U' R U' R F' U' R2 U' R F,9, F R' U' R F' R U2 R U
Itameri2023,8.04,d,A,2,U' R F' R' U' R U2 R2 U' R2 F',10, F R' U R U' R U' F R' U
Itameri2023,8.04,d,A,3,R F U2 F R U2 R F U2 R U',8, F R U2 F' R2 F R U'
Itameri2023,8.04,d,A,4,U R F' R' U' R U2 R' U' F' U',6, U R U' F2 R2 F'
Itameri2023,8.04,d,A,5,U R' U' F' R' U' F U' R2 U' R',7, R F R' F2 R' U R'
LosFuertesPuebla2024,8.04,f,A,1,U R' U' F U' F U' R F R2 U2,9, R' U F U F R2 F U R2
LosFuertesPuebla2024,8.04,f,A,2,R' F U' R U R U2 R' U2 F2 U',8, F' R U F' R F R2 F2
LosFuertesPuebla2024,8.04,f,A,3,U2 R' U R2 U' R2 F U' F' U' R,10, U2 R2 F2 U' F R' F R2 F' U'
LosFuertesPuebla2024,8.04,f,A,4,R' U F R U2 R' U' F' U' F U',6, U F' U R' F2 R2
LosFuertesPuebla2024,8.04,f,A,5,U2 R' F R2 U2 R2 F R U2 R U',7, U R' U2 R U2 R' U2
SemarangFunCube2016,8.04,f,A,1,R' F U' R2 U' R2 U R' U2 F R,9, F' R U R U' F2 U R' F
SemarangFunCube2016,8.04,f,A,2,U' F' U2 R2 U' F' U' R' U R' F,8, F2 U' F' R2 F R' F' R2
SemarangFunCube2016,8.04,f,A,3,R' U' F R U' R' U2 R2 U' R2 F2,8, U2 F U' F' U F R' F
SemarangFunCube2016,8.04,f,A,4,U2 F' R2 F' U2 R U' R' U2 R U',9, R2 U2 F U' R F' U' F R
SemarangFunCube2016,8.04,f,A,5,U' R U R' U' R U' R' U' R U2,6, R2 U2 R' U2 R U2
SomersetSeptember2024,8.04,f,A,1,F' R U R U2 F' U' R2 F' U' F,7, F2 U R F' R F2 R'
SomersetSeptember2024,8.04,f,A,2,R' U2 F U R2 U2 F U' F R U2,10, F U' F R' U' F' R' U F2 U'
SomersetSeptember2024,8.04,f,A,3,U R2 F' R2 U' R2 U' F R U2 R,9, F R2 U F' R' U' R2 U2 F2
SomersetSeptember2024,8.04,f,A,4,R' F R U' R' U' F U' F2 R F,8, U2 F' U F U' F R F2
SomersetSeptember2024,8.04,f,A,5,R F' R' F' R U R U' R U2 R',10, U2 F2 R' F' U' R2 F' R2 F' R
WeekendMadnessinYerevan2024,8.04,1,A,1,R' F U2 F R U' R U' R2 F' R,8, F R' F' R F2 U' R F
WeekendMadnessinYerevan2024,8.04,1,A,2,R U2 R2 F2 U2 R U' R' F2 R U2,8, U' R F U2 F' U2 F2 R
WeekendMadnessinYerevan2024,8.04,1,A,3,R' F U2 F' R U' R' U2 R' U2 R2,10, F2 U' R2 U' R U' F' R U2 F'
WeekendMadnessinYerevan2024,8.04,1,A,4,U2 F' R' U R' U2 F U2 R2 U' R',8, U2 F' U F2 U' R U R2
WeekendMadnessinYerevan2024,8.04,1,A,5,U2 R' F R U' F R U' R U2 R2,7, U2 R' F' U R2 F R2
BelfastWinter2023,8.05,2,B,1,R' F U' R2 U2 R2 U2 F2 R U' R',8, R U R U F2 R2 F R
BelfastWinter2023,8.05,2,B,2,R U2 R2 U R2 U' R2 F U' F U2,7, U F2 U F2 U2 R' F
BelfastWinter2023,8.05,2,B,3,R2 F R U' R' U' R2 F' R2 U' F,7, F2 U' R' F' R2 F' R2
BelfastWinter2023,8.05,2,B,4,U' R' F' R' U' R2 U' R2 U' F R,9, U F R2 F U F2 U' F R
BelfastWinter2023,8.05,2,B,5,U' R' F R' F R F R2 U2 R' U',9, F R2 F R' U' F' R U2 F
DrishtiCubeOpen2018,8.05,1,B,1,U' R' U' F' U2 R F R2 U2 R' U',9, U' R F' R2 F R F2 U2 R
DrishtiCubeOpen2018,8.05,1,B,2,R U' R' U2 F' U' F' U2 F' U' R',8, U2 F' R' U R F' U R'
DrishtiCubeOpen2018,8.05,1,B,3,U' F R U2 R' U2 F' U2 R U' R',7, R2 F U F' R2 F U2
DrishtiCubeOpen2018,8.05,1,B,4,R' F' U F R U2 R' U F U' F,8, F' U F' U2 R F R2 F'
DrishtiCubeOpen2018,8.05,1,B,5,U' R F U' F' R U R' F' U2 R2,8, F2 R U' F U2 R U R2
EjidoSummer2015,8.05,f,A,1,R' U F R' F' U' F U' F R2 U',8, U' R2 F U2 F U' R' F'
EjidoSummer2015,8.05,f,A,2,R' F U' F' U' R U R U2 R2 F,9, U2 R F2 U' F R' F2 U' F2
EjidoSummer2015,8.05,f,A,3,U R F' U' R2 F R2 U2 R' U R,8, F U2 F2 U F R' U F
EjidoSummer2015,8.05,f,A,4,R' U' R U F R U R U' R' U',7, U R' F' U2 R' U2 R
EjidoSummer2015,8.05,f,A,5,U R' F R2 U2 R2 U F' U' R U,8, U R2 U2 F' R F U' F'
FMCandWhatCalgary2024,8.05,f,B,1,R' U' F R F U' F U2 F' U2 R2,7, R F2 U' R' F2 U2 R
FMCandWhatCalgary2024,8.05,f,B,2,R U' R' U2 R' U R2 F' U R' U',9, F' U F2 U F' U2 R U' F
FMCandWhatCalgary2024,8.05,f,B,3,R' U2 F U' F' U2 F' R' U' R U,7, U2 F2 R' U F2 U2 R
FMCandWhatCalgary2024,8.05,f,B,4,R U2 R' U' F2 R U' F U2 R U2,9, F U' F R' U' R2 F R' U2
FMCandWhatCalgary2024,8.05,f,B,5,R' F U2 R U' F U' R' U2 R' F,8, F' U2 F' R F' R F R'
IcelandicNationals2022,8.05,1,A,1,U2 R' U R2 U' F' R2 F U' F2 U',10, F U' F' U F' R F2 U' F R
IcelandicNationals2022,8.05,1,A,2,U' R' F R' F' U F U R U' R,9, F U R2 U R U2 F2 R2 U
IcelandicNationals2022,8.05,1,A,3,F U2 F U' R U2 R' U' R U' R',7, F U2 F2 U' F U' F
IcelandicNationals2022,8.05,1,A,4,U2 R U2 R2 F U' R U2 R' U R2,8, U2 R2 F R U2 R F2 R'
IcelandicNationals2022,8.05,1,A,5,U R2 F R U' R' U F U' R U,9, F U2 F U' F' U F2 U F2
MacedoniaWinter2019,8.05,2,B,1,U R U' R2 U2 F U F2 U2 R U2,10, F R F2 U2 R' U R U' R F'
MacedoniaWinter2019,8.05,2,B,2,R' U2 F R U R F U' F U R,7, F U' F' U F' U' F2
MacedoniaWinter2019,8.05,2,B,3,U' R' U2 F2 U R U2 R U' R2 F,9, U' R U2 F2 R' F U2 F2 R'
MacedoniaWinter2019,8.05,2,B,4,R F' R' U' R' U' F R2 F' U2 R2,8, R U' R U2 R' U R2 F
MacedoniaWinter2019,8.05,2,B,5,U R U' F U' R2 U' R2 U2 F U',8, R F' U2 R' F R2 F' U
MishawakaWinter2017,8.05,1,D,1,U R' F2 U' F U' F U' F U2 F,7, F' R U' F U R' F'
MishawakaWinter2017,8.05,1,D,2,R' U2 F R2 U' R2 F2 U R' F R,9, U F2 R' F2 R' U R F' U'
MishawakaWinter2017,8.05,1,D,3,U R' U F' U2 F R U' R U2 R2,9, F U R' F U F U2 R F'
MishawakaWinter2017,8.05,1,D,4,R' U2 F U2 R U R F R U R,8, F' U' R' U2 R' U2 F' U2
MishawakaWinter2017,8.05,1,D,5,U F U' F R U R U' R2 U2 F',9, U2 R' F2 U F R U F' U'
PickeringFallA2023,8.06,f,A,1,F U2 R U2 R U' R' U F' R U,10, R U' R' F U' F2 R F' U R'
PickeringFallA2023,8.06,f,A,2,R' U' F U2 F2 R U R U2 R' F,9, U R F U2 F U2 F' R2 F
PickeringFallA2023,8.06,f,A,3,U R' F' R U' R U2 R2 U' R U,8, R U' R U' R2 F R U'
PickeringFallA2023,8.06,f,A,4,R F' R2 U' F' U R U2 R' U2 R,7, F U' F2 U F2 U2 R'
PickeringFallA2023,8.06,f,A,5,R' F' R2 F' R' U2 R F' R' U2 R,8, F U' R U R2 F2 R F'
TurnininTermonfeckinSun2023,8.06,c,A,1,R' F U R2 F' R2 U' F U2 R U,9, F U' F2 U' R' U F U2 F2
TurnininTermonfeckinSun2023,8.06,c,A,2,R' F' U' F R' F R' F U' R U',8, F' R F' R2 F' R F R'
TurnininTermonfeckinSun2023,8.06,c,A,3,U' R' F' U2 R U' R' F U2 R' U',6, F2 R2 F' U' F2 U'
TurnininTermonfeckinSun2023,8.06,c,A,4,R2 F R U' R' U' F' U' F U' R2,9, U' R2 U F U2 R' F R U'
TurnininTermonfeckinSun2023,8.06,c,A,5,U' R' F2 U' R2 F R U' R U2 R',9, U R' U F' U' R U' R2 F
XelaOpen2018,8.06,f,A,1,R' F R' F U' F' U F' R U2 R,10, F2 R2 U R2 U' R F' U2 F' U'
XelaOpen2018,8.06,f,A,2,R' U' R2 U' R2 U R U2 R F' U',8, U R' F U' R F R' U'
XelaOpen2018,8.06,f,A,3,U' R' U F U2 F' R U R' F R2,9, R F2 U R' F2 R' U' F U
XelaOpen2018,8.06,f,A,4,R' F U R U' R' U' R F U' F,7, U R F R F2 U' F2
XelaOpen2018,8.06,f,A,5,U2 R' U2 R U2 R' U' R2 F' U' R',9, F U R2 U F U' R2 F R
RomanianBreakingRecords2024,8.07,1,D,1,U R' U2 R2 U2 R2 F R2 U' R' F,8, F U' F U F U' R' U
RomanianBreakingRecords2024,8.07,1,D,2,U R' U F' U' F R U' R U' F',5, F U F' U' F
RomanianBreakingRecords2024,8.07,1,D,3,F U' R' U' R U' R' U2 R U2 R,7, R' F U F2 U' F2 U
RomanianBreakingRecords2024,8.07,1,D,4,U' R' U2 F U2 R2 U2 F' U' F' R2,7, R2 F U F2 U2 R' U
RomanianBreakingRecords2024,8.07,1,D,5,U R' F R U' R' U2 F U' F2 R2,9, F2 U' F2 R F R U2 R U'
WeihaiOpen2018,8.07,d,E,1,R' F U' R2 F' U2 R' U' F' R U',8, U R U' F2 U F2 U' F2
WeihaiOpen2018,8.07,d,E,2,R' F R U' R U2 F' U' R2 F' U',9, F' U' R2 F' U R2 F' U' R
WeihaiOpen2018,8.07,d,E,3,U R' F U' F R2 U2 R2 U F' R,6, U' F U' F2 R2 F
WeihaiOpen2018,8.07,d,E,4,F R U2 R U' R' U R U' F U2,10, F R' U2 F U2 F' R U' F U2
WeihaiOpen2018,8.07,d,E,5,U R U' R2 U' R2 U' R2 F R U,8, R2 U' R F2 R2 U2 R F'
MichiganCubingClubAlpha2020,8.08,1,C,1,F2 U2 F U' F U' F R2 U' R2 U',8, R F2 R2 F' U2 R' F U
MichiganCubingClubAlpha2020,8.08,1,C,2,U2 R' U2 R U R F' U2 F' U2 R',8, U' R F R2 U' R F U
MichiganCubingClubAlpha2020,8.08,1,C,3,U' R U2 R' U' F' R' U R U R',8, U' R' F2 R U2 R F R'
MichiganCubingClubAlpha2020,8.08,1,C,4,R F' R2 U2 R U2 R F' R2 F' U',8, R2 F R2 F' R2 F' R' U'
MichiganCubingClubAlpha2020,8.08,1,C,5,U2 R' U2 R U2 R F R U' R' F',7, U R2 U' R' F R' U
OtepotiWinter2023,8.08,2,A,1,R U2 R' U R U' R2 U F' U R2,10, F2 R U' F U' R F2 R' F' R
OtepotiWinter2023,8.08,2,A,2,U' R' U2 R U R U2 R2 U2 F U',7, U' R2 U R' U2 R F
OtepotiWinter2023,8.08,2,A,3,F U R U R' U' R U' R' U' F',7, F R' U2 R U2 R F'
OtepotiWinter2023,8.08,2,A,4,U' R' F' U' F R U' R' F R' U',8, F R2 F2 U R U2 F' R
OtepotiWinter2023,8.08,2,A,5,U2 R U2 F' U2 R2 U' F U' R F,7, U' R' U2 R U' R2 F'
RealCube2022,8.08,f,A,1,R U2 R2 U' F U' R F' R2 F U2,7, F R U' F U' F U
RealCube2022,8.08,f,A,2,R' U' F' R2 U2 R' U' R' F R' U2,9, U2 R2 U F R' F R' F R2
RealCube2022,8.08,f,A,3,U' F R2 U' F' R' U' R U2 R' U',9, R' U' R F2 U F' R F2 R
RealCube2022,8.08,f,A,4,R' U2 R2 U2 R2 U' F U' F U' F,7, F R' F2 U' R F2 U
RealCube2022,8.08,f,A,5,R' U' R U' R U2 R2 F R' F R2,8, R F' R' U F' R' F U'
RochesterFall2022,8.08,1,C,1,R U' R' U R' U F' R U2 R' U',9, F' R' F' R F2 U' R2 U R2
RochesterFall2022,8.08,1,C,2,R' F2 R U2 R' U2 R' F U' F R,8, U2 R2 F R F' R2 U2 R
RochesterFall2022,8.08,1,C,3,U2 F' R U' R' U' F U' F' U' R2,8, F' R F R2 U F U2 F2
RochesterFall2022,8.08,1,C,4,U' R' U' F' U' R2 U2 R' U R' U',9, F U F2 U' R U R2 F' U
RochesterFall2022,8.08,1,C,5,U' R' F' R U2 R' U' R U' R' F',7, F2 U R' F R F' R
HampshireWinter2024,8.09,2,A,1,U R F U2 R2 U2 R2 U' F U2 R,5, F2 U F U' F
HampshireWinter2024,8.09,2,A,2,R U' R U2 R' U2 R' F2 U2 R U',9, F U' R' F2 R' U R' U' R2
HampshireWinter2024,8.09,2,A,3,U R' U2 R U2 R' F U' F U2 R,7, F U2 F2 R' F' U' R2
HampshireWinter2024,8.09,2,A,4,R' U2 R U' R2 U F R U' R' F,9, F U2 F2 R' U F' R2 U2 R
HampshireWinter2024,8.09,2,A,5,U' R' U2 R U2 R' U2 R' U' F' R2,9, U R2 F R2 U' F U2 F' R2
MaomingOpen2017,8.09,d,C,1,R F U' F' U' F R U R' F U',7, U' R F2 U F' U F2
MaomingOpen2017,8.09,d,C,2,R' F U R' U2 R' U' F R U R,9, R' F R2 F' U' F2 R' F R2
MaomingOpen2017,8.09,d,C,3,R U2 R' U2 R U' R' U R F R,9, F' R' U F' U F R U R'
MaomingOpen2017,8.09,d,C,4,R' F' R U R' F R2 F U' R U',8, F2 U2 R U R2 U F' R2
MaomingOpen2017,8.09,d,C,5,R U' R' U R U2 F U2 F R' U2,9, F' R2 U2 R' U' F R U2 R'
BayAreaSpeedcubin29AM2022,8.1,1,B,1,U R' U' R' U' F U2 F U2 R2 U',7, U R' F2 U' F U2 R2
BayAreaSpeedcubin29AM2022,8.1,1,B,2,R' F' R' F U' F U' F U F U',8, F2 U2 F U' F2 R F R
BayAreaSpeedcubin29AM2022,8.1,1,B,3,F U' R U' R' U2 F U2 F R' F,8, R F U' R U' R' U F2
BayAreaSpeedcubin29AM2022,8.1,1,B,4,U R U' R' U2 R U' R' F2 U R,9, F R2 F' U R' U2 R' F' R
BayAreaSpeedcubin29AM2022,8.1,1,B,5,U R2 F' U2 F R2 F U' R U' R',9, F' U' R U' F' R F2 U F
LanzhouSpring2019,8.1,f,A,1,R' U' F' U2 F' U' F U2 R U' R,6, U F U2 F2 U' F2
LanzhouSpring2019,8.1,f,A,2,R' F U' R2 U' R U2 F' U2 R2 U',9, U' F' U2 R U R2 U F' R
LanzhouSpring2019,8.1,f,A,3,R' F' R2 F' U2 R' U' R' F2 R2 U',9, F2 U F2 U F2 U2 F' R' F
LanzhouSpring2019,8.1,f,A,4,U R' U' R' U' F U F U2 R U2,9, F R2 U F2 U2 R F U2 R
LanzhouSpring2019,8.1,f,A,5,R U2 R2 F' U' R2 U' R2 F' R2 U2,7, F R2 F2 U R' F U
Cube4funLublin2022,8.11,f,A,1,U' R' F' U' F' U R' U F R U',7, U2 F2 R' U R F' R'
Cube4funLublin2022,8.11,f,A,2,R' U' R U' R' U' F R' U2 F' U2,8, R' F2 U R2 U' F2 U' F'
Cube4funLublin2022,8.11,f,A,3,R' U R F' R F U2 F U' R U,9, F2 U2 R' U' R' F U F' R2
Cube4funLublin2022,8.11,f,A,4,U' R F' R2 U2 F U' F U' F U',6, R2 F2 U2 F' R' F
Cube4funLublin2022,8.11,f,A,5,U R U' R2 F' R U2 R' U2 R' U',8, R F' U2 R F R2 U F'
CuboUaiBHOpen2019,8.11,1,A,1,U' R2 F R2 U2 R' U2 R' U' R U',9, U R' U R U2 R' F R2 U'
CuboUaiBHOpen2019,8.11,1,A,2,R U' F' U2 F' U' R' U2 R F' R',7, R F2 U' R F' R2 U'
CuboUaiBHOpen2019,8.11,1,A,3,F' U2 R U' R2 F U' F U' F' R,10, F' U F U2 R' U F' U2 R' U2
CuboUaiBHOpen2019,8.11,1,A,4,R' U F R2 F R U2 R' U2 R U,7, F' R' U2 R' U' R' F
CuboUaiBHOpen2019,8.11,1,A,5,U R' U2 F R2 F' U' F' U2 R2 U2,8, R F2 R' F' R U' F R2
IrunaOpen2017,8.11,1,B,1,R' U2 R2 U2 F' U2 R2 F' U2 R U2,7, U2 R' U2 F U2 F' R
IrunaOpen2017,8.11,1,B,2,R' U2 F' U' R U R2 F' R U' R,9, F U2 F R' U R2 U' F2 U2
IrunaOpen2017,8.11,1,B,3,R2 F R U R' U' R U R' F U,8, R F2 U' F2 R U F U'
IrunaOpen2017,8.11,1,B,4,R U2 F U F' U2 R U' R U' F',8, R2 F U2 R' U F2 U' F
IrunaOpen2017,8.11,1,B,5,U2 R' U R' F' U2 R U R U2 R2,7, F2 U F' U2 R' U F
LaTiendaCuberaFest2023,8.11,1,G,1,R U' R2 F U' R' F' U2 F U' F,8, F2 U' R F U2 R' F2 R
LaTiendaCuberaFest2023,8.11,1,G,2,R' F R U2 R2 F U' R2 U2 R2 F,8, R F R2 F2 R' F2 R' F2
LaTiendaCuberaFest2023,8.11,1,G,3,U2 R' U' R U' R F U' F R U',8, U2 R' F R' U' F2 R F'
LaTiendaCuberaFest2023,8.11,1,G,4,U2 R' U2 F U2 R U2 R2 F U' F,9, F2 U' F' U R' U' F U2 R2
LaTiendaCuberaFest2023,8.11,1,G,5,R' F R' F' U' F U F U' R2 U',9, U R F' U R2 U' R' U R
ParNutiCubing2022,8.11,1,A,1,R' U' R U R' F' U2 F' U' F U,9, F2 U F2 U2 F U2 F2 R U
ParNutiCubing2022,8.11,1,A,2,U R' F R2 F U2 F2 R U2 R U2,8, F' R F2 R F' U F2 R'
ParNutiCubing2022,8.11,1,A,3,U2 R F' R2 U F' U' R2 U' R' U2,9, F2 R2 F' R F' U R F U
ParNutiCubing2022,8.11,1,A,4,U R F' U' R' F R U2 R' U R,7, R' U F' U2 R F U
